Name,Gameweek,Opposition,Pts,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Net Transfers,Selected by,Cost
Guaita,5,BHA (H) 1 - 1,1,90,0,0,0,1,0,0,0,1,0,2,0,11,13.8,0.0,0.0,1.4,37974,358251,£5.0
Pope,2,LEI (A) 4 - 2,1,90,0,0,0,4,0,0,0,0,0,3,0,13,22.6,0.0,0.0,2.3,-36200,1047580,£5.5
Pope,3,SOU (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,8,2.4,0.0,0.0,0.2,-54570,1020672,£5.5
Pope,4,NEW (A) 3 - 1,1,90,0,0,0,3,0,0,0,0,0,2,0,9,8.2,0.0,0.0,0.8,-68364,960710,£5.5
Pope,5,WBA (A) 0 - 0,11,90,0,0,1,0,0,0,0,0,0,6,3,34,47.4,0.0,0.0,4.7,-75519,898131,£5.5
Pickford,5,LIV (H) 2 - 2,3,90,0,0,0,2,0,0,0,0,0,6,0,21,42.8,0.0,0.0,4.3,-57681,616643,£5.0
Schmeichel,5,AVL (H) 0 - 1,3,90,0,0,0,1,0,0,0,0,0,3,0,15,24.0,0.0,0.0,2.4,-7980,915433,£5.5
Ederson,2,WOL (A) 1 - 3,2,90,0,0,0,1,0,0,0,0,0,0,0,11,5.0,0.0,0.0,0.5,9469,354253,£6.0
Ederson,3,LEI (H) 2 - 5,0,90,0,0,0,5,0,0,0,0,0,2,0,13,14.2,0.0,0.0,1.4,1381,383518,£6.0
Ederson,4,LEE (A) 1 - 1,4,90,0,0,0,1,0,0,0,0,0,6,0,17,42.8,0.0,0.0,4.3,-28151,362349,£6.0
Ederson,5,ARS (H) 1 - 0,7,90,0,0,1,0,0,0,0,0,0,3,0,25,29.0,0.0,0.0,2.9,19235,401820,£6.0
Ramsdale,5,FUL (H) 1 - 1,3,90,0,0,0,1,0,0,0,0,0,5,0,18,27.8,0.0,0.0,2.8,-26830,320507,£5.0
Lloris,5,WHU (H) 3 - 3,1,90,0,0,0,3,0,0,0,0,0,2,0,14,16.6,0.0,0.0,1.7,58608,419844,£5.5
Martinez,6,LEE (H) 0 - 3,3,90,0,0,0,3,0,0,0,0,0,6,0,22,51.8,0.0,0.0,5.2,373882,1890748,£4.8
Darlow,6,WOL (A) 1 - 1,3,90,0,0,0,1,0,0,0,0,0,3,0,14,18.2,0.0,0.0,1.8,-1032,117415,£5.0
Schmeichel,6,ARS (A) 0 - 1,10,90,0,0,1,0,0,0,0,0,0,4,3,29,36.4,0.0,0.0,3.6,-49202,867560,£5.5
Meslier,6,AVL (A) 0 - 3,7,90,0,0,1,0,0,0,0,0,0,3,0,27,23.6,0.0,0.0,2.4,16184,255397,£4.5
McCarthy,6,EVE (H) 2 - 0,6,90,0,0,1,0,0,0,0,0,0,2,0,23,15.0,0.0,0.0,1.5,-19483,1369688,£4.5
Fabianski,6,MCI (H) 1 - 1,7,90,0,0,0,1,0,0,0,0,0,6,3,23,41.0,0.0,0.0,4.1,-648,107500,£5.0
Patricio,6,NEW (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,1,0,11,5.4,0.0,0.0,0.5,14961,562140,£5.5
Johnstone,6,BHA (A) 1 - 1,5,90,0,0,0,1,0,0,0,0,0,3,2,16,20.2,0.0,0.0,2.0,5820,62391,£4.5
Leno,6,LEI (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,1,0,11,12.0,0.0,0.0,1.2,-6968,693944,£5.0
Allison,6,SHU (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,1,0,13,14.8,0.0,0.0,1.5,-129425,528240,£5.9
Lloris,6,BUR (A) 0 - 1,9,90,0,0,1,0,0,0,0,0,0,3,2,28,14.6,0.0,0.0,1.5,-5726,413202,£5.5
Pope,6,TOT (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,2,0,15,19.6,0.0,0.0,2.0,-44720,857512,£5.5
Guaita,6,FUL (A) 1 - 2,1,90,0,0,0,1,0,0,0,1,0,2,0,9,13.0,0.0,0.0,1.3,-7906,347005,£5.0
Pickford,6,SOU (A) 2 - 0,2,90,0,0,0,2,0,0,0,0,0,4,0,16,28.4,0.0,0.0,2.8,-18760,614883,£5.0
Ederson,6,WHU (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,1,0,10,7.8,0.0,0.0,0.8,26158,441355,£6.0
Ramsdale,6,LIV (A) 2 - 1,2,90,0,0,0,2,0,0,0,0,0,3,0,14,21.8,0.0,0.0,2.2,-47258,266742,£4.9
Mendy,3,WBA (A) 3 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12224,16303,£5.0
Mendy,4,CRY (H) 4 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,20,5.0,0.0,0.0,0.5,22224,48377,£5.0
Mendy,5,SOU (H) 3 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,34292,92649,£5.0
Mendy,6,MUN (A) 0 - 0,7,90,0,0,1,0,0,0,0,0,0,4,0,27,18.8,0.0,0.0,1.9,-8437,84818,£5.0
Martinez,7,SOU (H) 3 - 4,0,90,0,0,0,4,0,0,0,0,0,0,0,6,4.4,0.0,0.0,0.4,94491,1988850,£4.8
Darlow,7,EVE (H) 2 - 1,3,90,0,0,0,1,0,0,0,0,0,3,0,16,24.0,0.0,0.0,2.4,3022,123516,£5.0
Patricio,7,CRY (H) 2 - 0,6,90,0,0,1,0,0,0,0,0,0,2,0,24,9.0,0.0,0.0,0.9,-12752,550897,£5.5
Schmeichel,7,LEE (A) 1 - 4,3,90,0,0,0,1,0,0,0,0,0,3,0,14,22.8,0.0,0.0,2.3,-3382,876740,£5.5
McCarthy,7,AVL (A) 3 - 4,3,90,0,0,0,3,0,0,0,0,0,7,0,24,54.0,0.0,0.0,5.4,25121,1405724,£4.5
Leno,7,MUN (A) 0 - 1,7,90,0,0,1,0,0,0,0,0,0,3,0,27,21.4,0.0,0.0,2.1,-33754,664379,£5.0
Fabianski,7,LIV (A) 2 - 1,2,90,0,0,0,2,0,0,0,0,0,4,0,17,31.0,0.0,0.0,3.1,2359,113829,£5.0
Meslier,7,LEI (H) 1 - 4,1,90,0,0,0,4,0,0,0,0,0,4,0,16,26.8,0.0,0.0,2.7,37712,301937,£4.5
Johnstone,7,FUL (A) 2 - 0,1,90,0,0,0,2,0,0,0,0,0,2,0,15,14.6,0.0,0.0,1.5,10158,76088,£4.5
Allison,7,WHU (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,2,0,12,18.0,0.0,0.0,1.8,322,545158,£5.9
