Name,Gameweek,Opposition,Pts,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Net Transfers,Selected by,Cost
Podence,4,FUL (H) 1 - 0,3,70,0,0,1,0,0,0,0,0,0,0,0,7,1.2,5.2,0.0,0.6,-31844,379939,£5.6
Podence,5,LEE (A) 0 - 1,3,64,0,0,1,0,0,0,0,0,0,0,0,2,8.8,2.1,24.0,3.5,-66440,317946,£5.6
Podence,6,NEW (H) 1 - 1,3,67,0,0,1,0,0,0,0,0,0,0,0,12,11.2,25.8,34.0,7.1,-32379,288945,£5.5
Mount,6,MUN (A) 0 - 0,1,18,0,0,0,0,0,0,0,0,0,0,0,3,7.4,4.2,0.0,1.2,-62513,406053,£6.9
Mahrez,2,WOL (A) 1 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,19355,151442,£8.5
Mahrez,3,LEI (H) 2 - 5,12,90,1,1,0,5,0,0,0,0,0,0,2,39,52.4,42.9,30.0,12.5,-31344,125375,£8.5
Mahrez,4,LEE (A) 1 - 1,2,76,0,0,0,1,0,0,0,0,0,0,0,6,3.0,29.8,5.0,3.8,220611,374253,£8.5
Mahrez,5,ARS (H) 1 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,8,7.2,15.8,70.0,9.3,-65148,309895,£8.5
Mahrez,6,WHU (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,11,14.6,31.5,72.0,11.8,-29027,284854,£8.5
Jota,1,SHU (A) 0 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,215812,£6.5
Jota,2,CHE (A) 0 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-58615,147855,£6.4
Jota,3,ARS (H) 3 - 1,6,10,1,0,0,0,0,0,0,0,0,0,0,15,29.2,1.9,28.0,5.9,-34280,112469,£6.3
Jota,4,AVL (A) 7 - 2,2,90,0,0,0,7,0,0,0,0,0,0,0,5,10.6,18.6,55.0,8.4,31250,153894,£6.3
Jota,5,EVE (A) 2 - 2,1,12,0,0,0,1,0,0,0,0,0,0,0,5,3.4,11.5,20.0,3.5,-14783,138715,£6.3
Jota,6,SHU (H) 2 - 1,9,82,1,0,0,1,0,0,0,0,0,0,2,32,37.2,4.0,21.0,6.2,-21118,118661,£6.3
DeBruyne,6,WHU (A) 1 - 1,1,22,0,0,0,0,0,0,0,0,0,0,0,7,7.6,19.3,11.0,3.8,-742123,1100973,£11.5
Diangana,1,LEI (H) 0 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,3,4.8,12.8,9.0,2.7,0,37744,£5.5
Diangana,2,EVE (A) 5 - 2,7,70,1,0,0,5,0,0,0,0,0,0,0,26,47.6,3.6,36.0,8.7,-4989,34399,£5.5
Diangana,3,CHE (H) 3 - 3,2,73,0,0,0,2,0,0,0,0,0,0,0,5,12.0,20.2,12.0,4.4,8010,45313,£5.5
Diangana,4,SOU (A) 2 - 0,2,90,0,0,0,2,0,0,0,0,0,0,0,6,10.0,1.9,6.0,1.8,8349,54990,£5.5
Diangana,5,BUR (H) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,4,6.0,15.8,19.0,4.1,-6729,48038,£5.5
Diangana,6,BHA (A) 1 - 1,2,62,0,0,0,1,0,0,0,0,0,0,0,3,6.0,14.2,2.0,2.2,-5674,42658,£5.5
Hourihane,6,LEE (H) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2515,17004,£6.0
Son,7,BHA (H) 2 - 1,2,84,0,0,0,1,0,0,0,0,0,0,0,9,3.6,12.6,5.0,2.1,373225,4291822,£9.5
Salah,7,WHU (H) 2 - 1,8,89,1,0,0,1,0,0,0,0,0,0,1,23,35.0,16.6,58.0,11.0,-8171,3491118,£12.4
Grealish,7,SOU (H) 3 - 4,15,90,1,2,0,4,0,0,0,0,0,0,2,44,63.6,36.8,116.0,21.6,73559,2100641,£7.3
Zaha,7,WOL (A) 2 - 0,1,90,0,0,0,2,0,0,0,1,0,0,0,3,3.2,18.9,30.0,5.2,441776,2009284,£7.3
Rodriguez,7,NEW (A) 2 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-353780,2489808,£8.0
Mane,7,WHU (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,10,16.6,29.5,27.0,7.3,78735,734819,£12.0
Ward-Prowse,7,AVL (A) 3 - 4,17,90,2,1,0,3,0,0,0,1,0,0,3,56,93.4,30.3,15.0,13.9,15915,151924,£5.8
Fornals,7,LIV (A) 2 - 1,10,90,1,0,0,2,0,0,0,0,0,0,3,27,38.4,2.8,52.0,9.3,481,31520,£6.4
Jorginho,7,BUR (A) 0 - 3,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,102550,1036955,£5.3
Fernandes,7,ARS (H) 0 - 1,2,74,0,0,0,1,0,0,0,0,0,0,0,7,9.2,17.5,8.0,3.5,-17677,1601697,£10.5
Costa,7,LEI (H) 1 - 4,2,90,0,0,0,4,0,0,0,0,0,0,0,7,7.2,13.6,6.0,2.7,31674,715168,£5.7
Barnes,7,LEE (A) 1 - 4,8,70,1,0,0,1,0,0,0,0,0,0,1,22,41.8,1.4,37.0,8.0,-45380,317052,£7.0
Bowen,7,LIV (A) 2 - 1,2,88,0,0,0,2,0,0,0,0,0,0,0,6,0.0,1.2,4.0,0.5,-1235,157832,£6.3
Klich,7,LEI (H) 1 - 4,2,90,0,0,0,4,0,0,0,0,0,0,0,11,8.8,10.0,7.0,2.6,-1219,510123,£5.6
Sterling,7,SHU (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,17,9.8,18.3,54.0,8.2,-15902,541559,£11.6
McGinn,7,SOU (H) 3 - 4,2,90,0,0,0,4,0,0,0,0,0,0,0,5,7.4,12.7,4.0,2.4,13944,203486,£5.5
Tielemans,1,WBA (A) 0 - 3,3,90,0,0,1,0,0,0,0,0,0,0,0,17,13.8,6.2,9.0,2.9,0,127919,£6.5
Tielemans,2,BUR (H) 4 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,17,20.8,34.7,9.0,6.5,-9707,133691,£6.5
Tielemans,3,MCI (A) 2 - 5,6,90,1,0,0,2,0,0,0,1,0,0,0,27,46.2,2.0,17.0,6.5,-24255,113040,£6.4
Tielemans,4,WHU (H) 0 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,16,15.6,14.8,0.0,3.0,20467,143902,£6.4
Tielemans,5,AVL (H) 0 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,8,16.4,5.2,14.0,3.6,-9923,136417,£6.4
Tielemans,6,ARS (A) 0 - 1,2,90,0,0,1,0,0,0,0,1,0,0,0,6,9.8,8.4,0.0,1.8,-12899,124857,£6.4
Tielemans,7,LEE (A) 1 - 4,15,90,2,0,0,1,0,0,0,0,0,0,3,52,70.6,3.6,34.0,10.8,-7516,119451,£6.4
Townsend,7,WOL (A) 2 - 0,2,71,0,0,0,2,0,0,0,0,0,0,0,9,18.4,23.2,22.0,6.4,-34170,217206,£6.0
Rashford,7,ARS (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,4,3.6,19.3,14.0,3.7,117364,642682,£9.5
Neto,7,CRY (H) 2 - 0,7,75,0,1,1,0,0,0,0,0,0,0,1,32,43.6,61.5,6.0,11.1,6747,114385,£5.5
Aubameyang,7,MUN (A) 0 - 1,8,86,1,0,1,0,0,0,0,1,0,0,1,31,34.0,16.4,26.0,7.6,-191185,1011750,£11.7
Podence,7,CRY (H) 2 - 0,8,75,1,0,1,0,0,0,0,0,0,0,0,29,39.2,15.0,44.0,9.8,-26857,264381,£5.5
Trossard,7,TOT (A) 2 - 1,2,73,0,0,0,2,0,0,0,0,0,0,0,8,3.0,15.7,26.0,4.5,-28176,147073,£6.0
Harrison,7,LEI (H) 1 - 4,6,90,0,1,0,4,0,0,0,0,0,0,1,22,29.8,48.8,8.0,8.7,-3120,137689,£5.5
March,7,TOT (A) 2 - 1,2,64,0,0,0,1,0,0,0,0,0,0,0,10,6.4,16.7,8.0,3.1,-1636,86542,£5.0
Havertz,7,BUR (A) 0 - 3,3,85,0,0,1,0,0,0,0,0,0,0,0,14,12.6,18.6,17.0,4.8,-29416,603864,£8.4
Jota,7,WHU (H) 2 - 1,8,20,1,0,0,0,0,0,0,0,0,0,2,24,36.4,0.8,19.0,5.6,46910,172945,£6.3
Foden,7,SHU (A) 0 - 1,1,9,0,0,0,0,0,0,0,0,0,0,0,4,2.2,0.8,2.0,0.5,110593,696537,£6.6
Hendrick,7,EVE (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,7,8.2,1.2,8.0,1.7,-22602,244934,£5.0
Willian,7,MUN (A) 0 - 1,3,85,0,0,1,0,0,0,0,0,0,0,0,10,0.0,4.1,4.0,0.8,-110167,397965,£7.8
Mount,7,BUR (A) 0 - 3,6,90,0,1,1,0,0,0,0,0,0,0,0,33,39.6,42.0,22.0,10.4,-51008,359236,£6.8
Pereira,7,FUL (A) 2 - 0,1,55,0,0,0,2,0,0,0,0,0,0,0,1,1.4,0.8,10.0,1.2,-20615,189643,£6.0
Barkley,7,SOU (H) 3 - 4,2,90,0,0,0,4,0,0,0,0,0,0,0,12,10.2,64.8,15.0,9.0,32225,332401,£6.0
DeBruyne,7,SHU (A) 0 - 1,6,90,0,1,1,0,0,0,0,0,0,0,0,22,26.4,48.7,21.0,9.6,6991,1151266,£11.5
Saint-Maximin,7,EVE (H) 2 - 1,3,73,0,0,1,0,0,0,0,0,0,0,0,1,7.8,2.1,25.0,3.5,3611,527223,£5.3
Kouyate,7,WOL (A) 2 - 0,2,90,0,0,0,2,0,0,0,0,0,0,0,17,13.8,0.9,0.0,1.5,-2703,50274,£5.0
Praet,7,LEE (A) 1 - 4,2,62,0,0,0,1,0,0,0,0,0,0,0,8,6.4,3.6,4.0,1.4,-2931,31279,£5.5
Mahrez,7,SHU (A) 0 - 1,3,84,0,0,1,0,0,0,0,0,0,0,0,10,9.8,20.1,25.0,5.5,-41126,247155,£8.4
Oriol Romeu,7,AVL (A) 3 - 4,2,90,0,0,0,3,0,0,0,0,0,0,0,12,18.4,1.6,0.0,2.0,22556,342308,£4.5
Diangana,7,FUL (A) 2 - 0,2,90,0,0,0,2,0,0,0,0,0,0,0,5,10.4,2.7,22.0,3.5,-3967,39147,£5.5
Maddison,1,WBA (A) 0 - 3,1,15,0,0,0,0,0,0,0,0,0,0,0,4,2.8,12.3,0.0,1.5,0,81625,£7.0
Maddison,2,BUR (H) 4 - 2,1,28,0,0,0,1,0,0,0,0,0,0,0,3,0.0,11.2,0.0,1.1,4726,107645,£7.0
Maddison,3,MCI (A) 2 - 5,10,21,1,1,0,1,0,0,0,0,0,0,1,28,33.4,0.3,9.0,4.3,-14665,99505,£7.0
Maddison,4,WHU (H) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,132793,259670,£7.0
Maddison,5,AVL (H) 0 - 1,1,22,0,0,0,1,0,0,0,0,0,0,0,2,4.0,15.2,16.0,3.5,-70580,181628,£7.0
Maddison,6,ARS (A) 0 - 1,2,84,0,0,1,0,0,0,0,1,0,0,0,5,0.0,6.8,16.0,2.0,-18430,170479,£7.0
Maddison,7,LEE (A) 1 - 4,4,27,0,1,0,0,0,0,0,0,0,0,0,12,4.4,18.3,2.0,2.5,-1894,173122,£7.0
Armstrong,1,CRY (A) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,23082,£5.5
Armstrong,2,TOT (H) 2 - 5,2,67,0,0,0,3,0,0,0,0,0,0,0,11,4.0,13.4,6.0,2.3,-8502,14609,£5.5
Armstrong,3,BUR (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,7,9.4,4.1,14.0,2.8,-1291,14266,£5.5
Armstrong,4,WBA (H) 2 - 0,6,90,0,1,1,0,0,0,0,0,0,0,0,16,23.8,31.3,7.0,6.2,1387,16374,£5.5
Armstrong,5,CHE (A) 3 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3016,13381,£5.5
Armstrong,6,EVE (H) 2 - 0,3,85,0,0,1,0,0,0,0,0,0,0,0,11,13.8,26.9,18.0,5.9,-1965,11565,£5.5
Armstrong,7,AVL (A) 3 - 4,5,90,0,1,0,3,0,0,0,0,0,0,0,12,18.8,11.8,4.0,3.5,515,12473,£5.5
Saka,1,FUL (A) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,491508,£5.5
Saka,2,WHU (H) 2 - 1,2,88,0,0,0,1,0,0,0,0,0,0,0,8,7.4,20.3,30.0,5.8,-145334,357292,£5.4
Saka,3,LIV (A) 3 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-81091,286264,£5.4
Saka,4,SHU (H) 2 - 1,8,86,1,0,0,1,0,0,0,0,0,0,1,29,40.6,6.0,53.0,10.0,-47534,243259,£5.3
Saka,5,MCI (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,18,20.6,17.5,38.0,7.6,-24953,224096,£5.3
Saka,6,LEI (H) 0 - 1,3,64,0,0,1,0,0,0,0,0,0,0,0,7,8.0,14.3,52.0,7.4,-5116,223383,£5.3
Saka,7,MUN (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,7,7.2,3.0,11.0,2.1,-16230,208220,£5
Trezeguet,2,SHU (H) 1 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,9,6.6,37.8,19.0,6.3,-472,89093,£5.5
Trezeguet,3,FUL (A) 0 - 3,3,83,0,0,1,0,0,0,0,0,0,0,0,16,12.6,1.3,26.0,4.0,-10476,82853,£5.5
Trezeguet,4,LIV (H) 7 - 2,5,86,0,1,0,2,0,0,0,0,0,0,0,30,39.2,40.2,13.0,9.2,-7713,78280,£5.5
Trezeguet,5,LEI (A) 0 - 1,3,80,0,0,1,0,0,0,0,0,0,0,0,9,13.2,0.8,10.0,2.4,-5202,76777,£5.5
Trezeguet,6,LEE (H) 0 - 3,2,65,0,0,0,1,0,0,0,0,0,0,0,4,3.2,11.2,10.0,2.4,-1846,76692,£5.4
Trezeguet,7,SOU (H) 3 - 4,2,61,0,0,0,3,0,0,0,0,0,0,0,0,10.8,1.6,69.0,8.1,-5100,72519,£5.4
Westwood,2,LEI (A) 4 - 2,2,90,0,0,0,4,0,0,0,0,0,0,0,12,7.6,25.3,0.0,3.3,-6566,55990,£5.5
Westwood,3,SOU (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,9.8,24.9,0.0,3.5,-7504,49202,£5.5
Westwood,4,NEW (A) 3 - 1,8,90,1,0,0,3,0,0,0,0,0,0,1,33,42.2,3.7,17.0,6.3,-4586,45251,£5.5
Westwood,5,WBA (A) 0 - 0,2,90,0,0,1,0,0,0,0,1,0,0,0,12,13.2,17.5,2.0,3.3,-1973,44448,£5.4
Westwood,6,TOT (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,17,17.2,50.9,15.0,8.3,-3487,40901,£5.4
Westwood,7,CHE (H) 0 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,14,8.4,3.0,0.0,1.1,-2444,38822,£5.4
Cairney,1,ARS (H) 0 - 3,1,90,0,0,0,3,0,0,0,1,0,0,0,11,7.0,10.2,0.0,1.7,0,19025,£5.5
Cairney,2,LEE (A) 4 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2919,17689,£5.5
Cairney,3,AVL (H) 0 - 3,1,90,0,0,0,3,0,0,0,1,0,0,0,16,18.2,40.7,3.0,6.2,-4228,13733,£5.4
Cairney,4,WOL (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,13,7.2,5.8,4.0,1.7,-2169,11811,£5.4
Cairney,5,SHU (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,23,26.6,47.8,9.0,8.3,-1854,10081,£5.3
Cairney,6,CRY (H) 1 - 2,9,90,1,0,0,2,0,0,0,0,0,0,2,37,60.0,68.5,28.0,15.7,-825,9395,£5.3
Cairney,7,WBA (H) 2 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,15,11.8,16.3,26.0,5.4,1665,11567,£5.3
Mendy,1,WBA (A) 0 - 3,3,90,0,0,1,0,0,0,0,0,0,0,0,11,9.8,3.5,0.0,1.3,0,17814,£4.5
Mendy,2,BUR (H) 4 - 2,1,90,0,0,0,2,0,0,0,1,0,0,0,9,8.2,7.5,0.0,1.6,50657,108906,£4.5
Mendy,3,MCI (A) 2 - 5,5,90,0,1,0,2,0,0,0,0,0,0,0,20,32.6,20.8,0.0,5.3,11683,124069,£4.5
Mendy,4,WHU (H) 0 - 3,1,88,0,0,0,3,0,0,0,1,0,0,0,8,8.2,7.9,8.0,2.4,92477,236816,£4.5
Mendy,5,AVL (H) 0 - 1,3,77,0,0,1,0,0,0,0,0,0,0,0,13,9.8,2.2,0.0,1.2,-11967,218984,£4.5
Mendy,6,ARS (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,14,8.6,3.6,0.0,1.2,3074,227833,£4.5
Mendy,7,LEE (A) 1 - 4,2,90,0,0,0,1,0,0,0,0,0,0,0,14,5.2,2.1,0.0,0.7,365,230367,£4.5
Soucek,1,NEW (H) 0 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,7,12.4,21.6,46.0,8.0,0,367903,£5.0
Soucek,2,ARS (A) 2 - 1,2,90,0,0,0,2,0,0,0,0,0,0,0,5,0.0,11.1,14.0,2.5,-44564,330238,£5.0
Soucek,3,WOL (H) 4 - 0,6,90,0,1,1,0,0,0,0,0,0,0,0,11,12.0,1.0,60.0,7.3,-66564,266500,£5.0
Soucek,4,LEI (A) 0 - 3,3,90,0,0,1,0,0,0,0,0,0,0,0,6,13.6,1.6,13.0,2.8,-4259,266731,£5.0
Soucek,5,TOT (A) 3 - 3,1,90,0,0,0,3,0,0,0,1,0,0,0,3,8.0,12.7,29.0,5.0,-39765,227185,£4.9
Soucek,6,MCI (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,8,13.2,1.2,8.0,2.2,-21220,207643,£4.9
Soucek,7,LIV (A) 2 - 1,2,90,0,0,0,2,0,0,0,0,0,0,0,6,16.0,0.8,17.0,3.4,-9033,199755,£4.9
Dendoncker,1,SHU (A) 0 - 2,3,90,0,0,1,0,0,0,0,0,0,0,0,11,16.4,15.4,4.0,3.6,0,145802,£5.0
Dendoncker,2,MCI (H) 1 - 3,1,12,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-11171,140174,£5.0
Dendoncker,3,WHU (A) 4 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-22046,119282,£5.0
Dendoncker,4,FUL (H) 1 - 0,6,90,0,1,1,0,0,0,0,0,0,0,0,21,19.8,39.3,31.0,9.0,-17627,103006,£4.9
Dendoncker,5,LEE (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,13,16.4,21.5,4.0,4.2,-12900,91288,£4.9
Dendoncker,6,NEW (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,10.8,5.5,2.0,1.8,-6103,86131,£4.9
Dendoncker,7,CRY (H) 2 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,8,8.6,12.7,15.0,3.6,-3642,83166,£4.9
Hourihane,7,SOU (H) 3 - 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2682,14567,£6.0
Son,8,WBA (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,8,15.4,23.3,43.0,8.2,161096,4481515,£9.6
Salah,8,MCI (A) 1 - 1,9,90,1,0,0,1,0,0,0,0,0,0,2,20,40.4,38.0,35.0,11.3,-21187,3473894,£12.4
Grealish,8,ARS (A) 0 - 3,6,90,0,1,1,0,0,0,0,0,0,0,0,25,24.6,25.8,87.0,13.7,248595,2374506,£7.4
Zaha,8,LEE (H) 4 - 1,5,90,0,1,0,1,0,0,0,0,0,0,0,15,28.6,35.7,34.0,9.8,134174,2153649,£7.4
Fernandes,8,EVE (A) 1 - 3,17,90,2,1,0,1,0,0,0,1,0,0,3,51,93.6,21.2,58.0,17.3,-108368,1495550,£10.5
Mane,8,MCI (A) 1 - 1,5,90,0,1,0,1,0,0,0,0,0,0,0,12,6.6,12.3,12.0,3.1,-38091,693494,£12.0
Rodriguez,8,MUN (H) 1 - 3,2,79,0,0,0,2,0,0,0,0,0,0,0,6,3.4,3.3,6.0,1.3,-355574,2138472,£7.9
Ward-Prowse,8,NEW (H) 2 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,13,19.8,36.3,0.0,5.6,348885,534013,£5.9
Fornals,8,FUL (H) 1 - 0,3,71,0,0,1,0,0,0,0,0,0,0,0,6,0.2,2.3,9.0,1.2,98113,144901,£6.4
Jorginho,8,SHU (H) 4 - 1,1,19,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.5,0.0,0.3,-114879,915848,£5.3
Klich,8,CRY (A) 4 - 1,4,90,0,1,0,4,0,0,0,1,0,0,0,21,30.6,53.4,2.0,8.6,-43348,465851,£5.6
Bowen,8,FUL (H) 1 - 0,3,71,0,0,1,0,0,0,0,0,0,0,0,7,1.8,16.3,24.0,4.2,24882,187806,£6.3
Rashford,8,EVE (A) 1 - 3,5,90,0,1,0,1,0,0,0,0,0,0,0,11,29.8,47.1,32.0,10.9,26468,672502,£9.6
Tielemans,8,WOL (H) 1 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,10,6.4,14.8,9.0,3.0,23544,150218,£6.4
Barnes,8,WOL (H) 1 - 0,1,18,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.8,18.0,1.8,-3429,318030,£6.9
Costa,8,CRY (A) 4 - 1,-1,45,0,0,0,3,1,0,0,0,0,0,0,-5,0.0,1.1,2.0,0.0,-47880,666244,£5.7
Sterling,8,LIV (H) 1 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,4,4.0,4.8,29.0,3.8,-75608,463779,£11.6
Townsend,8,LEE (H) 4 - 1,2,70,0,0,0,1,0,0,0,0,0,0,0,5,12.2,3.1,15.0,3.0,-27795,190466,£6.0
Neto,8,LEI (A) 1 - 0,2,78,0,0,0,1,0,0,0,0,0,0,0,9,15.8,22.1,27.0,6.5,19074,135506,£5.5
Barkley,8,ARS (A) 0 - 3,7,90,0,1,1,0,0,0,0,0,0,0,1,28,34.6,80.7,79.0,19.4,-51074,281028,£6.0
Aubameyang,8,AVL (H) 0 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,7,6.0,28.3,8.0,4.2,7189,1037701,£11
Harrison,8,CRY (A) 4 - 1,2,90,0,0,0,4,0,0,0,0,0,0,0,8,12.2,21.2,9.0,4.2,-4770,133600,£5.5
Armstrong,8,NEW (H) 2 - 0,10,90,1,0,1,0,0,0,0,0,0,0,2,31,47.8,12.6,24.0,8.4,1897,14882,£5.5
Podence,8,LEI (A) 1 - 0,1,59,0,0,0,1,0,0,0,0,0,0,0,3,3.4,21.4,2.0,2.7,24547,292674,£5.5
Praet,8,WOL (H) 1 - 0,6,79,0,1,1,0,0,0,0,0,0,0,0,18,7.8,11.5,2.0,2.1,-2977,28488,£5.5
Jota,8,MCI (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,1,0.6,4.9,36.0,4.2,343846,541171,£6.4
Hendrick,8,SOU (A) 2 - 0,2,60,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.6,0.0,0.0,-19124,227165,£4.9
Willian,8,AVL (H) 0 - 3,2,64,0,0,0,1,0,0,0,0,0,0,0,11,2.6,19.2,12.0,3.4,-21502,382402,£7.8
Trossard,8,BUR (H) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-10525,139788,£6.0
Ziyech,1,BHA (A) 1 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,139604,£8.0
Ziyech,2,LIV (H) 0 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-47694,96757,£8.0
Ziyech,3,WBA (A) 3 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-24444,76002,£7.9
Ziyech,4,CRY (H) 4 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-11936,65758,£7.9
Ziyech,5,SOU (H) 3 - 3,1,18,0,0,0,1,0,0,0,0,0,0,0,4,2.8,15.4,0.0,1.8,17927,89625,£7.9
Ziyech,6,MUN (A) 0 - 0,1,9,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.5,0.0,0.1,990,90948,£7.9
Ziyech,7,BUR (A) 0 - 3,14,72,1,1,1,0,0,0,0,0,0,0,3,42,51.0,16.5,11.0,7.9,20552,114819,£7.9
Ziyech,8,SHU (H) 4 - 1,11,90,0,2,0,1,0,0,0,0,0,0,3,39,47.2,81.8,23.0,15.2,478430,624213,£8.0
Mount,8,SHU (H) 4 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,11,16.2,11.6,27.0,5.5,-2678,360234,£6.8
DeBruyne,8,LIV (H) 1 - 1,3,90,0,1,0,1,0,0,1,0,0,0,0,6,20.0,31.9,16.0,6.8,21965,1180915,£11.5
Soucek,8,FUL (H) 1 - 0,9,90,1,0,1,0,0,0,0,0,0,0,1,30,55.8,11.3,27.0,9.4,-4788,195640,£4.9
March,8,BUR (H) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-14790,71053,£5.0
Havertz,8,SHU (H) 4 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-201179,398791,£8.4
Foden,8,LIV (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-123496,565085,£6.6
Saint-Maximin,8,SOU (A) 2 - 0,2,90,0,0,0,2,0,0,0,0,0,0,0,6,9.8,6.4,0.0,1.6,-15930,512662,£5.3
Pereira,8,TOT (H) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-48937,139822,£5.9
Kouyate,8,LEE (H) 4 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,17.0,0.3,0.0,1.7,-2464,48167,£5.0
Oriol Romeu,8,NEW (H) 2 - 0,2,90,0,0,1,0,0,0,0,1,0,0,0,17,26.2,38.1,15.0,7.9,-824,341191,£4.5
Maddison,8,WOL (H) 1 - 0,3,71,0,0,1,0,0,0,0,0,0,0,0,10,13.6,29.2,20.0,6.3,-4305,170993,£7.0
Mahrez,8,LIV (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-47567,200715,£8.3
Trezeguet,8,ARS (A) 0 - 3,3,87,0,0,1,0,0,0,0,0,0,0,0,6,22.6,3.3,39.0,6.5,-6814,66168,£5.4
Westwood,8,BHA (A) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,11,11.0,2.1,2.0,1.5,-1671,37587,£5.4
